source,target,time
19,16,118840
35,42,118853
16,14,118853
13,14,118872
13,19,118872
22,21,118932
21,22,118938
77,58,118969
14,15,118970
16,19,118971
16,27,118971
20,24,119002
21,20,119066
21,24,119066
23,31,119069
19,13,119079
31,23,119082
16,13,119085
35,42,119105
24,20,119113
20,41,119121
39,38,119170
19,15,119201
21,41,119206
14,19,119221
24,21,119232
15,19,119249
15,14,119249
55,20,119299
20,55,119355
39,38,119406
55,24,119415
19,14,119449
25,61,119462
24,20,119463
15,14,119489
6,48,119621
35,42,119693
42,35,119784
77,58,119811
14,3,119927
14,19,119927
19,14,120054
19,3,120054
3,14,120279
35,42,120304
13,171,120372
55,3,120373
3,19,120396
19,60,120410
19,14,120410
19,3,120410
77,58,120417
14,15,120545
6,48,120581
14,60,120662
14,3,120662
55,15,120709
23,31,120738
19,15,120767
16,183,120773
16,171,120773
48,6,120784
15,14,120808
15,19,120808
42,35,120870
19,60,120882
15,60,120935
3,15,120992
3,19,120992
19,3,121006
16,184,121012
15,3,121052
13,172,121086
3,14,121102
16,185,121122
16,173,121122
35,42,121127
14,19,121150
5,254,121157
19,14,121244
19,3,121360
19,15,121360
4,241,121450
13,173,121557
3,19,121571
16,184,121591
14,3,121616
15,3,121648
15,35,121648
19,3,121705
35,3,121726
35,14,121726
13,174,121783
13,175,121783
39,38,121790
3,14,121945
5,254,121984
3,15,122057
3,19,122057
16,183,122077
16,185,122077
15,3,122116
4,241,122179
55,244,122282
55,245,122282
55,246,122282
3,14,122304
48,76,122356
3,19,122416
19,3,122430
16,186,122436
13,175,122491
48,76,122595
3,15,122640
55,245,122643
42,83,122650
15,3,122713
15,60,122713
27,134,122820
13,175,122855
3,19,122992
19,3,123006
77,58,123051
48,76,123084
55,244,123126
13,174,123232
55,246,123253
14,15,123276
42,83,123343
3,19,123345
3,15,123352
19,3,123359
14,4,123408
77,58,123410
39,134,123447
16,187,123491
4,15,123493
4,19,123493
4,14,123493
15,3,123525
25,61,123625
15,19,123648
77,58,123648
14,60,123667
14,3,123667
14,19,123667
14,15,123667
19,15,123747
14,4,123793
3,15,123847
3,4,123847
4,19,123851
19,3,123861
25,61,123874
15,14,124001
15,4,124001
77,58,124007
39,38,124066
42,83,124072
55,247,124201
3,15,124213
15,60,124254
27,135,124284
3,19,124330
3,235,124330
19,235,124344
39,38,124439
55,248,124440
3,15,124443
55,247,124447
3,229,124450
19,60,124464
19,229,124464
19,3,124464
15,60,124503
43,10,124581
19,14,124588
14,60,124612
14,217,124612
19,3,124832
19,60,124832
14,172,124888
14,185,124888
14,15,124888
55,248,124918
3,15,124931
16,187,124951
15,60,124986
15,3,124986
14,106,125013
3,19,125057
27,136,125058
39,38,125150
3,109,125191
3,15,125191
19,3,125198
25,61,125225
3,239,125309
15,14,125348
14,118,125379
3,188,125426
3,13,125426
27,19,125437
19,109,125440
15,183,125474
15,118,125587
14,15,125624
14,19,125631
14,118,125638
39,38,125645
3,240,125659
3,175,125659
3,174,125659
19,136,125673
19,118,125673
27,135,125681
48,76,125827
15,14,125840
15,27,125840
19,15,125918
15,19,125965
14,183,126002
77,58,126041
13,177,126233
13,176,126240
14,174,126246
14,218,126246
14,175,126246
14,219,126246
15,19,126315
23,31,126356
19,15,126392
15,183,126441
14,118,126508
14,15,126508
19,174,126513
19,80,126513
19,175,126513
16,188,126519
15,174,126560
15,175,126560
15,109,126560
39,38,126590
4,177,126628
43,10,126705
19,118,126745
15,14,126788
3,149,126849
3,240,126849
15,136,126900
45,207,126915
14,199,126985
14,174,126985
14,175,126985
14,80,126985
14,109,126985
14,220,126985
16,188,126992
15,118,127027
77,58,127137
19,175,127211
19,220,127211
19,109,127211
19,218,127211
19,199,127211
14,118,127222
25,61,127224
15,14,127276
15,199,127276
15,220,127276
15,175,127276
19,174,127322
14,218,127337
14,220,127337
15,109,127387
15,135,127387
13,176,127421
19,80,127438
39,38,127527
14,199,127562
14,80,127562
19,198,127564
15,218,127628
15,80,127628
25,61,127687
14,19,127784
19,183,127793
19,199,127793
77,58,127835
14,174,127906
19,109,128030
14,19,128139
48,76,128215
14,219,128261
19,199,128263
14,118,128268
15,135,128316
39,38,128345
19,175,128388
19,14,128388
14,177,128395
13,177,128417
15,220,128435
19,118,128507
19,15,128507
25,61,128520
15,175,128548
15,199,128548
15,14,128672
15,177,128672
48,76,128721
3,96,128743
14,15,128753
77,58,128899
25,61,129250
15,14,129281
77,58,129483
21,43,129537
21,10,129537
43,21,129562
14,19,129564
14,15,129564
10,21,129676
39,38,129789
15,19,129879
15,14,130000
48,76,130143
77,58,130216
15,19,130226
19,15,130301
14,15,130315
39,38,130506
25,61,130539
15,3,130821
39,118,130844
39,174,130844
39,135,130844
25,61,130890
23,31,130902
14,26,131060
39,198,131082
39,38,131082
77,58,131161
19,221,131254
26,14,131290
48,76,131415
39,198,131466
1,3,131629
1,60,131629
43,10,131715
3,1,131830
31,23,131839
25,61,131983
48,76,132016
14,26,132021
1,60,132224
39,198,132303
25,61,132345
14,26,132373
39,199,132422
1,60,132605
14,26,132634
39,200,132648
39,118,132887
16,187,132929
39,38,133005
23,31,133022
26,14,133087
1,60,133202
1,3,133202
77,58,133203
39,198,133252
13,170,133268
25,61,133429
14,26,133478
39,200,133506
39,183,133506
4,35,133535
13,170,133603
39,198,133621
3,1,133643
16,187,133783
4,62,133891
26,14,133904
25,61,133917
48,76,133926
35,4,134046
1,60,134070
13,170,134079
39,38,134116
1,3,134181
4,35,134249
4,62,134368
21,43,134432
4,35,134500
77,58,134631
43,10,134634
4,62,134733
1,3,134776
77,58,134878
3,1,134968
35,4,135004
4,35,135098
1,60,135116
48,76,135135
10,21,135177
25,61,135264
35,4,135382
39,24,135442
4,62,135445
31,23,135531
4,35,135566
13,170,135570
1,3,135603
1,60,135844
3,1,135873
25,61,135900
4,35,135928
25,61,136037
14,26,136300
13,170,136301
23,31,136371
4,62,136624
26,14,136826
21,43,136851
4,35,136866
14,26,136907
1,60,136998
13,170,137004
35,4,137005
48,76,137047
61,25,137126
4,35,137129
3,1,137224
4,62,137245
1,3,137246
23,31,137342
25,61,137376
13,170,137378
4,62,137487
48,76,137668
21,10,137684
13,170,137734
23,31,137832
43,21,137926
10,21,138056
25,61,138074
14,26,138105
5,253,138212
31,23,138285
35,4,138310
1,60,138333
4,35,138425
1,3,138442
13,170,138462
48,76,138635
35,4,138672
1,60,138687
43,10,138756
4,62,138784
25,61,138791
23,31,138796
1,3,138804
13,170,138813
21,43,138971
23,31,139236
3,1,139240
1,3,139275
1,60,139275
4,35,139277
13,170,139294
4,62,139518
35,4,139626
43,21,139727
25,61,139756
35,4,139868
1,3,139988
1,60,139988
4,62,140020
48,76,140129
4,35,140140
1,60,140242
21,43,140317
35,4,140352
3,1,140454
43,21,140455
13,170,140564
25,61,140598
23,31,140691
13,170,140810
1,3,140828
1,60,140835
35,4,140839
16,189,140949
4,35,140966
4,62,140980
25,61,141078
16,189,141202
43,10,141290
35,4,141321
48,76,141329
1,3,141422
4,62,141497
13,18,141517
13,170,141531
48,76,141689
4,62,141748
4,35,141885
48,76,141932
10,21,141989
1,3,142034
23,31,142056
43,10,142097
25,61,142251
35,4,142254
1,60,142274
48,76,142414
43,21,142463
13,170,142486
4,35,142488
25,61,142500
26,14,142526
16,189,142602
4,62,142614
21,43,142958
43,21,143076
35,4,143085
4,35,143224
13,170,143301
4,62,143346
48,76,143368
43,10,143444
35,4,143474
1,60,143484
4,35,143568
16,160,143582
31,23,143822
1,3,143963
1,60,143963
4,35,144041
1,3,144095
25,61,144186
13,170,144269
4,35,144277
3,1,144411
25,61,144438
1,60,144473
1,60,144620
1,3,144620
4,62,144766
25,61,144949
13,170,144967
1,60,144998
4,62,145115
48,76,145307
35,4,145450
19,221,145563
4,35,145604
4,62,145604
3,1,145794
61,25,145922
25,61,145936
4,35,145962
21,10,146025
26,14,146133
19,221,146167
26,14,146269
61,25,146298
43,10,146417
43,21,146417
4,62,146439
14,26,146512
13,170,146538
1,3,146565
35,4,146659
1,60,146685
25,61,146778
4,35,146804
1,3,147045
48,76,147085
13,170,147140
35,4,147141
26,14,147144
14,26,147236
14,221,147236
43,10,147254
4,62,147303
13,170,147612
1,3,147636
26,14,147750
1,60,148000
4,35,148099
35,4,148127
14,26,148225
4,62,148234
48,76,148310
13,170,148350
25,61,148373
13,170,148691
14,26,148704
4,35,148806
1,60,148828
4,62,148941
23,31,148946
48,76,149072
13,170,149154
4,35,149186
1,60,149326
3,1,149436
4,62,149437
25,61,149456
48,76,149554
43,10,149678
4,62,149679
1,3,149685
4,35,149806
26,14,149821
1,60,149923
35,4,149951
25,61,149958
13,170,150021
3,1,150050
4,62,150162
14,26,150287
35,4,150308
43,10,150399
48,76,150401
1,3,150538
14,26,150546
23,31,150620
43,10,150746
4,62,150797
4,35,150797
43,10,151098
13,170,151136
21,43,151203
43,21,151219
4,62,151286
23,31,151351
4,62,151424
13,170,151510
21,43,151552
31,23,151578
43,21,151579
19,221,151600
35,4,151715
12,113,151853
48,76,151869
4,35,151906
31,23,151948
1,3,152057
23,31,152069
77,237,152118
25,61,152209
13,170,152239
4,62,152393
31,23,152414
23,31,152448
35,4,152448
13,170,152486
1,60,152558
4,35,152746
4,62,152753
4,62,152895
1,3,152919
14,26,152972
21,43,152981
25,61,153040
10,43,153390
4,35,153478
4,62,153612
25,61,153635
23,31,153653
4,62,153959
35,4,154004
23,31,154495
2,209,154705
13,170,154911
13,18,154918
2,209,154953
48,76,154991
25,61,155084
2,209,155197
23,31,155205
18,13,155246
9,99,155286
13,170,155294
4,35,155297
4,62,155297
31,23,155443
1,60,155504
13,170,155530
4,62,155546
23,31,155572
21,43,155648
61,25,155727
13,170,155774
31,39,155802
10,21,155810
14,23,155862
4,62,156045
4,35,156045
23,236,156057
2,209,156163
1,3,156232
4,62,156402
77,58,156419
23,236,156421
35,4,156422
1,61,156475
2,209,156523
1,15,156609
2,209,156773
4,62,156877
61,15,156947
55,15,157229
55,1,157229
55,61,157229
15,55,157283
77,58,157513
4,35,157576
13,14,157596
14,18,157751
15,3,157784
1,15,157821
13,137,157951
18,14,158024
61,1,158027
27,137,158056
77,58,158107
15,61,158132
15,1,158139
61,15,158152
21,10,158229
15,55,158269
2,50,158322
55,1,158327
15,61,158509
55,40,158574
19,47,158574
23,50,158626
14,47,158629
1,39,158676
77,58,158712
47,19,158724
40,55,158751
23,50,158758
27,19,158793
27,23,158793
27,2,158800
2,12,158809
19,23,158816
15,61,158849
23,27,158875
39,43,158899
39,1,158899
43,47,158916
27,23,158918
55,40,158938
10,27,158941
19,2,158943
19,12,158943
19,27,158943
12,2,158945
61,43,158987
61,15,158987
23,19,158994
23,2,158994
14,48,158999
27,2,159034
2,19,159052
2,61,159052
2,23,159052
2,27,159052
2,15,159052
19,15,159059
19,61,159059
47,14,159089
15,23,159094
15,19,159094
45,43,159096
45,21,159096
23,15,159117
9,99,159150
1,47,159153
1,14,159153
27,15,159159
27,61,159159
43,45,159165
2,50,159174
19,1,159174
15,2,159216
18,35,159228
19,12,159301
19,2,159301
48,47,159327
48,14,159327
47,48,159331
15,27,159336
23,2,159363
61,15,159364
61,2,159364
35,18,159421
27,23,159422
21,43,159432
47,14,159441
12,19,159442
45,65,159461
14,1,159473
61,27,159474
14,47,159480
23,15,159486
19,15,159533
27,2,159543
27,15,159543
47,1,159562
1,14,159633
2,20,159647
13,15,159652
13,23,159652
13,19,159652
13,2,159652
13,20,159652
19,12,159654
19,20,159654
27,20,159671
27,61,159671
77,58,159674
12,23,159684
47,62,159690
15,20,159701
23,20,159727
14,1,159750
2,23,159775
2,61,159775
19,61,159782
12,19,159803
15,2,159816
45,23,159825
61,19,159826
20,23,159830
20,15,159830
61,2,159833
23,2,159847
14,47,159871
14,11,159871
13,27,159889
13,15,159889
13,61,159889
2,13,159897
19,13,159904
27,2,159910
35,20,159911
35,23,159911
12,20,159938
15,13,159943
15,12,159943
23,13,159960
27,23,160023
2,27,160023
19,12,160030
19,23,160030
35,10,160039
10,35,160043
20,19,160060
20,2,160060
61,15,160071
23,61,160088
13,23,160115
13,19,160122
13,27,160122
2,65,160137
2,21,160137
27,19,160140
27,15,160140
48,11,160157
48,47,160157
48,1,160164
20,13,160170
20,27,160170
47,48,160180
45,19,160184
61,13,160191
61,23,160191
23,27,160199
1,14,160221
14,11,160238
11,47,160249
11,1,160249
27,13,160260
2,39,160261
2,23,160261
2,15,160261
19,2,160272
19,39,160272
12,19,160288
20,15,160292
12,20,160295
15,20,160296
15,61,160296
47,11,160299
20,12,160299
55,40,160300
39,2,160349
39,61,160349
11,62,160375
19,13,160391
19,61,160391
77,58,160393
12,65,160418
15,13,160424
15,23,160424
47,14,160427
47,62,160427
10,35,160430
1,15,160458
1,62,160458
14,15,160468
14,48,160468
39,37,160477
13,2,160486
2,23,160514
2,20,160514
19,65,160526
45,39,160546
12,19,160551
18,45,160564
1,48,160573
14,1,160588
13,18,160608
11,48,160618
11,14,160618
11,1,160618
11,62,160618
21,47,160622
2,61,160624
27,2,160627
27,20,160627
35,39,160650
61,2,160671
15,14,160672
45,18,160674
61,19,160678
10,35,160679
14,11,160716
14,15,160716
39,44,160724
76,21,160739
9,99,160750
2,23,160751
27,18,160754
19,2,160756
19,12,160756
35,10,160780
12,20,160805
12,23,160805
1,11,160806
18,45,160813
13,23,160860
13,2,160860
2,27,160881
19,43,160883
19,88,160883
15,1,160914
12,2,160917
15,11,160921
10,35,160921
18,13,160925
18,23,160925
18,2,160925
40,55,160933
14,48,160955
13,65,160986
48,62,160999
48,1,160999
13,20,161000
13,23,161000
48,15,161006
2,13,161007
2,18,161007
2,23,161007
13,27,161007
27,23,161008
20,27,161022
12,65,161040
23,2,161047
18,20,161053
18,27,161060
14,1,161082
27,2,161126
48,11,161136
20,18,161137
43,61,161143
23,27,161156
23,18,161156
15,48,161161
15,11,161168
1,14,161174
18,2,161180
11,1,161220
11,14,161220
27,18,161244
27,13,161244
13,48,161246
20,23,161264
12,23,161289
12,20,161289
18,23,161290
11,48,161331
11,15,161331
14,15,161336
2,20,161373
2,12,161373
48,1,161376
19,47,161393
35,10,161395
61,35,161401
10,35,161402
12,18,161408
12,2,161408
35,61,161409
40,55,161410
77,58,161481
27,48,161486
13,18,161493
20,2,161496
2,48,161496
2,17,161503
24,39,161503
15,11,161511
15,14,161511
23,48,161514
12,48,161531
10,61,161532
47,43,161536
47,88,161536
18,48,161547
14,11,161572
48,13,161606
48,20,161606
27,23,161616
20,27,161617
20,48,161617
2,18,161628
13,23,161632
13,2,161632
61,10,161641
10,35,161644
15,14,161648
48,18,161716
48,12,161716
27,2,161742
20,12,161745
2,21,161745
23,13,161750
13,27,161756
13,19,161756
15,11,161781
45,37,161795
18,23,161800
48,27,161838
48,2,161838
48,20,161845
27,13,161859
27,35,161859
2,13,161864
20,2,161867
31,17,161872
31,2,161872
31,27,161872
31,18,161872
43,21,161878
13,20,161884
1,14,161885
13,35,161891
13,23,161891
21,88,161942
21,47,161942
21,43,161942
27,19,161975
2,35,161987
2,19,161987
31,23,161988
20,18,161993
19,48,161996
19,2,161996
19,20,161996
19,27,161996
19,13,161996
19,23,161996
31,17,162002
35,18,162012
35,2,162012
12,48,162019
47,21,162027
14,11,162070
48,12,162083
48,19,162083
23,48,162091
23,27,162091
23,19,162091
27,48,162093
20,19,162107
43,47,162112
2,23,162113
31,38,162114
31,19,162114
19,43,162119
19,31,162119
35,19,162132
35,27,162132
12,20,162141
12,19,162141
47,43,162153
14,1,162187
23,13,162202
48,23,162203
77,58,162223
43,88,162232
20,27,162235
20,35,162235
35,20,162255
13,18,162256
12,35,162261
35,13,162262
9,99,162313
48,2,162325
2,19,162349
2,35,162349
20,13,162354
1,15,162355
2,48,162356
2,38,162356
19,38,162365
19,35,162365
12,48,162374
47,88,162389
47,21,162396
11,14,162404
21,47,162413
40,55,162414
23,27,162432
23,38,162432
48,27,162452
27,13,162456
77,58,162460
43,38,162473
10,61,162474
10,53,162474
2,12,162475
1,62,162480
19,23,162481
19,18,162488
19,12,162495
35,48,162496
13,27,162500
13,2,162500
13,23,162500
13,38,162507
61,10,162510
45,53,162521
18,2,162530
18,20,162530
21,43,162534
23,19,162548
23,13,162548
23,18,162548
55,40,162571
43,88,162584
43,21,162584
19,2,162607
12,23,162613
35,38,162616
13,2,162637
13,19,162637
15,1,162638
11,14,162646
40,55,162650
18,19,162653
18,38,162653
18,23,162653
23,20,162670
43,47,162700
27,20,162706
1,14,162713
2,27,162717
2,35,162717
2,20,162717
10,45,162719
19,21,162729
35,20,162729
12,35,162729
13,18,162760
18,13,162779
18,31,162779
18,27,162779
18,35,162779
23,21,162791
23,2,162791
2,12,162830
20,18,162832
27,18,162840
1,31,162840
20,13,162846
10,61,162847
19,35,162849
19,12,162849
16,160,162855
35,18,162857
47,43,162870
21,19,162879
21,23,162879
11,62,162882
15,62,162887
15,65,162887
31,38,162944
2,19,162958
2,18,162958
35,2,162968
12,13,162971
12,38,162971
20,23,162976
47,23,162998
47,20,162998
21,31,163000
61,53,163002
13,2,163008
18,2,163015
23,47,163018
43,47,163065
10,45,163086
1,47,163088
19,38,163090
1,43,163095
20,88,163102
47,88,163109
15,11,163123
40,55,163135
14,15,163168
31,1,163189
31,21,163189
19,18,163201
19,27,163201
1,23,163218
11,15,163223
11,14,163223
21,1,163236
18,38,163263
18,19,163263
2,38,163305
43,23,163306
10,61,163318
1,43,163333
20,1,163356
20,47,163356
45,53,163364
13,2,163368
23,2,163392
23,43,163392
14,11,163393
23,1,163399
2,12,163427
31,38,163430
43,1,163432
1,20,163454
12,35,163461
21,27,163483
45,10,163492
61,10,163493
14,62,163513
48,20,163539
77,58,163573
1,43,163577
35,12,163577
35,2,163577
23,20,163632
14,11,163637
43,47,163664
10,45,163667
47,1,163718
10,61,163789
11,62,163802
20,1,163840
15,11,163843
20,23,163847
13,35,163870
43,23,163899
48,20,163900
31,27,163906
2,18,163917
1,20,163929
47,43,163957
47,23,163957
20,48,163959
20,47,163959
13,27,163986
23,43,163995
23,1,163995
14,11,163996
11,14,164041
11,15,164041
11,62,164041
1,47,164055
1,21,164062
47,20,164066
55,40,164075
13,38,164097
61,10,164104
13,26,164111
10,61,164130
27,13,164139
2,31,164142
2,35,164142
2,12,164149
48,20,164155
47,1,164182
1,43,164184
40,55,164213
61,50,164226
14,26,164227
14,38,164227
14,35,164227
12,2,164275
26,27,164310
26,31,164310
26,21,164310
15,14,164324
20,48,164328
21,47,164334
21,23,164334
21,37,164334
14,2,164340
23,2,164343
43,47,164355
13,20,164367
31,50,164370
12,26,164384
48,36,164392
35,12,164397
11,62,164397
26,20,164423
26,13,164423
1,15,164426
1,37,164426
1,47,164426
20,47,164444
55,40,164449
21,18,164449
21,13,164449
21,35,164449
15,50,164452
23,21,164454
18,26,164457
14,13,164467
14,21,164467
14,31,164467
14,35,164473
14,38,164473
13,21,164495
13,14,164495
13,2,164495
13,35,164495
2,18,164498
27,36,164502
47,21,164538
47,2,164538
21,2,164560
21,45,164560
21,11,164560
18,14,164583
18,31,164583
10,45,164587
14,45,164593
31,26,164600
12,14,164616
27,17,164617
2,14,164620
13,11,164623
35,14,164630
26,21,164662
26,18,164662
26,10,164662
26,38,164662
23,1,164686
23,37,164686
23,20,164686
23,43,164686
18,2,164692
43,21,164697
6,36,164697
61,50,164698
10,50,164709
31,10,164711
12,2,164726
2,9,164731
2,21,164731
2,13,164731
2,35,164731
35,15,164739
35,11,164739
11,50,164764
11,61,164764
47,1,164771
26,11,164778
5,10,164781
5,255,164781
1,14,164794
1,20,164794
15,20,164800
45,50,164801
18,12,164808
20,1,164812
20,23,164812
23,15,164814
43,1,164817
43,23,164817
31,35,164821
10,38,164823
10,21,164823
10,35,164823
14,9,164829
10,13,164830
10,26,164830
2,45,164840
2,26,164840
2,11,164840
35,2,164860
35,38,164860
35,21,164860
13,12,164862
13,5,164862
47,15,164880
47,20,164880
11,2,164886
11,14,164886
11,13,164886
11,21,164886
77,58,164894
26,14,164898
26,35,164898
26,12,164898
9,35,164898
26,9,164898
26,45,164898
1,63,164907
15,43,164916
15,47,164916
15,23,164916
45,2,164918
45,11,164918
45,5,164918
45,13,164918
15,5,164923
61,65,164934
10,31,164948
10,5,164948
2,5,164961
2,54,164961
35,45,164971
35,14,164971
35,9,164971
13,18,164975
13,35,164975
47,23,165001
5,2,165014
26,54,165020
1,37,165028
1,47,165028
9,18,165032
21,2,165032
15,20,165041
15,1,165041
43,47,165055
23,14,165057
31,61,165057
6,48,165062
35,54,165081
13,2,165092
13,26,165099
47,43,165112
5,12,165123
5,26,165123
5,13,165123
5,11,165123
5,61,165123
11,61,165127
48,26,165137
26,2,165143
9,2,165143
48,2,165144
48,6,165144
1,15,165153
45,26,165154
45,35,165154
45,38,165154
21,35,165156
21,45,165156
15,43,165158
20,23,165164
20,15,165164
18,21,165164
43,1,165169
2,9,165182
2,6,165182
2,26,165182
6,35,165190
6,12,165190
6,2,165190
12,48,165198
12,9,165198
12,38,165198
12,13,165198
35,26,165201
12,45,165203
12,35,165203
12,26,165203
13,21,165212
47,1,165222
45,9,165265
9,38,165265
9,26,165265
9,12,165265
48,5,165269
48,13,165269
1,26,165276
1,35,165276
1,2,165276
1,6,165276
1,5,165276
20,47,165280
20,37,165280
18,48,165286
23,37,165289
23,15,165289
3,128,165300
2,38,165302
2,13,165302
6,9,165303
61,5,165307
35,13,165317
35,45,165317
35,12,165317
47,37,165342
47,20,165342
11,5,165363
45,2,165374
26,38,165384
9,54,165387
9,6,165387
1,17,165388
18,2,165397
18,6,165397
18,35,165397
23,20,165398
43,15,165403
43,37,165403
43,47,165403
40,55,165406
2,35,165418
2,21,165418
6,26,165429
